2179,1,9W6624,Etihad Airways,1234567,0300,0810
2179,1,9W6624,Etihad Airways,1234567,0300,0810
2179,1,9W6624,Etihad Airways,123456,0300,0810
2179,1,9W6616,Etihad Airways,1234567,0300,0835
2179,1,9W6616,Etihad Airways,1234567,0300,0835
2179,1,9W6576,Etihad Airways,1234567,0305,0835
2179,1,9W6576,Etihad Airways,1234567,0305,0835
2179,5945,9W6618,Etihad Airways,1234567,0310,0850
2179,1,9W6576,Etihad Airways,1234567,0315,0835
2179,1,9W6620,Etihad Airways,34567,0320,0825
2179,1,9W6620,Etihad Airways,1234567,0320,0825
2179,1,9W6405,Etihad Airways,1234567,0320,0855
2179,1,9W6569,Etihad Airways,1234567,0330,0545
2179,1,9W6569,Etihad Airways,1234567,0330,0530
2179,1,9W6620,Etihad Airways,1234567,0335,0815
2179,1,9W6620,Etihad Airways,1234567,0335,0815
2179,1,9W6549,Etihad Airways,1234567,0714,0854
2179,1,9W6549,Etihad Airways,1234567,0730,0850
2179,1,9W6550,Etihad Airways,1234567,0759,0939
2179,1,9W6550,Etihad Airways,1234567,0800,0920
2179,174,9W6383,Etihad Airways,1234567,0805,1205
2179,174,9W6383,Etihad Airways,1234567,0810,1300
2179,174,9W6383,Etihad Airways,1234567,0810,1300
2179,1,9W211,Jet Airways,1234567,0810,1325
2179,1,9W511,Jet Airways,1234567,0810,1330
2179,1,9W585,Jet Airways,1234567,0815,1300
2179,1,9W585,Jet Airways,34567,0820,1305
2179,1,9W585,Jet Airways,1234567,0820,1305
2179,1,9W585,Jet Airways,13456,0820,1305
2179,1,9W585,Jet Airways,1234567,0820,1305
2179,1,9W211,Jet Airways,1234567,0820,1335
2179,1,9W211,Jet Airways,1234567,0820,1325
2179,1,9W6651,Etihad Airways,467,0820,1245
2179,1,9W6649,Etihad Airways,1234567,0840,1405
2179,1,9W6649,Etihad Airways,1234567,0840,1400
2179,1,9W6649,Etihad Airways,1234567,0840,1405
2179,1,9W6543,Etihad Airways,34567,0845,1300
2179,1,9W6543,Etihad Airways,1234567,0845,1300
2179,1,9W6543,Etihad Airways,1234567,0845,1300
2179,1,9W6419,Etihad Airways,1234567,0845,1305
2179,1,9W6395,Etihad Airways,34567,0845,1250
2179,1,9W6395,Etihad Airways,1234567,0845,1250
2179,1,9W6395,Etihad Airways,123456,0845,1250
2179,1,9W6537,Etihad Airways,34567,0850,1420
2179,1,9W6537,Etihad Airways,2467,0850,1420
2179,1,9W6537,Etihad Airways,246,0850,1435
2179,1,9W6537,Etihad Airways,246,0850,1335
2179,1,9W6537,Etihad Airways,246,0850,1435
2179,1,9W6537,Etihad Airways,2467,0850,1420
2179,1,9W6448,Etihad Airways,1234567,0850,1005
2179,1,9W6652,Etihad Airways,1234567,0850,1310
2179,1,9W6652,Etihad Airways,12467,0850,1310
2179,1,9W6652,Etihad Airways,12467,0850,1310
2179,1,9W6652,Etihad Airways,12467,0855,1405
2179,1,9W6652,Etihad Airways,123467,0855,1405
2179,1,9W6652,Etihad Airways,12467,0855,1405
2179,1,9W6652,Etihad Airways,125,0855,1405
2179,1,9W6652,Etihad Airways,1234567,0855,1405
2179,1,9W6501,Etihad Airways,1234567,0855,1330
2179,1,9W6501,Etihad Airways,1356,0855,1330
2179,1,9W6419,Etihad Airways,1234567,0855,1300
2179,1,9W6419,Etihad Airways,1234567,0855,1300
2179,1,9W6395,Etihad Airways,7,0855,1310
2179,1,9W6395,Etihad Airways,1234567,0855,1310
2179,1,9W6395,Etihad Airways,123,0855,1310
2179,1,9W6501,Etihad Airways,1356,0900,1340
2179,1,9W6501,Etihad Airways,13567,0900,1340
2179,1,9W6501,Etihad Airways,1356,0900,1340
2179,1,9W6501,Etihad Airways,13567,0900,1340
2179,1,9W6501,Etihad Airways,1356,0900,1340
2179,1382,9W6355,Etihad Airways,34567,0905,1420
2179,1382,9W6355,Etihad Airways,1234567,0905,1420
2179,1,9W6358,Etihad Airways,1234567,0905,1325
2179,1,9W6361,Etihad Airways,1234567,0905,1320
2179,1,9W6361,Etihad Airways,34567,0905,1320
2179,1,9W6361,Etihad Airways,1234567,0905,1320
2179,1,9W6361,Etihad Airways,123456,0905,1320
2179,1,9W6358,Etihad Airways,1234567,0915,1420
2179,1,9W6358,Etihad Airways,34567,0915,1420
2179,1,9W6358,Etihad Airways,1234567,0915,1420
2179,1382,9W6355,Etihad Airways,1234567,0915,1405
2179,1382,9W6355,Etihad Airways,1234567,0915,1405
2179,1,9W6397,Etihad Airways,1234567,0915,1245
2179,1,9W6543,Etihad Airways,1234567,0915,1305
2179,5945,9W6586,Etihad Airways,1234567,0920,1440
2179,599,9W6392,Etihad Airways,1234567,0920,1405
2179,599,9W6392,Etihad Airways,134567,0920,1405
2179,599,9W6392,Etihad Airways,45,0920,1405
2179,599,9W6392,Etihad Airways,47,0920,1405
2179,1,9W6361,Etihad Airways,1234567,0920,1300
2179,580,9W6371,Etihad Airways,1234567,0920,1440
2179,580,9W6371,Etihad Airways,1234567,0920,1440
2179,580,9W6371,Etihad Airways,123456,0920,1440
2179,580,9W6371,Etihad Airways,1234567,0920,1440
2179,1,9W6405,Etihad Airways,1234567,0925,1530
2179,1,9W6405,Etihad Airways,1234567,0925,1430
2179,1,9W6405,Etihad Airways,1234567,0925,1530
2179,1,9W6397,Etihad Airways,1234567,0930,1315
2179,1,9W6397,Etihad Airways,1234567,0930,1315
2179,5945,9W6586,Etihad Airways,1234567,0930,1435
2179,580,9W6371,Etihad Airways,1234567,0930,1400
2179,1,9W6395,Etihad Airways,1234567,0930,1350
2179,1,9W6395,Etihad Airways,1234567,0930,1350
2179,599,9W6392,Etihad Airways,1234567,0935,1500
2179,1,9W6403,Etihad Airways,34567,0955,1610
