AUH,MAG,9W6543,Etihad Airways,1234567,0845,1300
AUH,MAG,9W6419,Etihad Airways,1234567,0845,1305
AUH,MAG,9W6395,Etihad Airways,34567,0845,1250
AUH,MAG,9W6395,Etihad Airways,1234567,0845,1250
AUH,MAG,9W6395,Etihad Airways,123456,0845,1250
AUH,MAG,9W6537,Etihad Airways,34567,0850,1420
AUH,MAG,9W6537,Etihad Airways,2467,0850,1420
AUH,MAG,9W6537,Etihad Airways,246,0850,1435
AUH,MAG,9W6537,Etihad Airways,246,0850,1335
AUH,MAG,9W6537,Etihad Airways,246,0850,1435
AUH,MAG,9W6537,Etihad Airways,2467,0850,1420
AUH,MAG,9W6448,Etihad Airways,1234567,0850,1005
AUH,MAG,9W6652,Etihad Airways,1234567,0850,1310
AUH,MAG,9W6652,Etihad Airways,12467,0850,1310
AUH,MAG,9W6652,Etihad Airways,12467,0850,1310
AUH,MAG,9W6652,Etihad Airways,12467,0855,1405
AUH,MAG,9W6652,Etihad Airways,123467,0855,1405
AUH,MAG,9W6652,Etihad Airways,12467,0855,1405
AUH,MAG,9W6652,Etihad Airways,125,0855,1405
AUH,MAG,9W6652,Etihad Airways,1234567,0855,1405
AUH,MAG,9W6501,Etihad Airways,1234567,0855,1330
AUH,MAG,9W6501,Etihad Airways,1356,0855,1330
AUH,MAG,9W6419,Etihad Airways,1234567,0855,1300
AUH,MAG,9W6419,Etihad Airways,1234567,0855,1300
AUH,MAG,9W6395,Etihad Airways,7,0855,1310
AUH,MAG,9W6395,Etihad Airways,1234567,0855,1310
AUH,MAG,9W6395,Etihad Airways,123,0855,1310
AUH,MAG,9W6501,Etihad Airways,1356,0900,1340
AUH,MAG,9W6501,Etihad Airways,13567,0900,1340
AUH,MAG,9W6501,Etihad Airways,1356,0900,1340
AUH,MAG,9W6501,Etihad Airways,13567,0900,1340
AUH,MAG,9W6501,Etihad Airways,1356,0900,1340
AUH,CDG,9W6355,Etihad Airways,34567,0905,1420
AUH,CDG,9W6355,Etihad Airways,1234567,0905,1420
AUH,MAG,9W6358,Etihad Airways,1234567,0905,1325
AUH,MAG,9W6361,Etihad Airways,1234567,0905,1320
AUH,MAG,9W6361,Etihad Airways,34567,0905,1320
AUH,MAG,9W6361,Etihad Airways,1234567,0905,1320
AUH,MAG,9W6361,Etihad Airways,123456,0905,1320
AUH,MAG,9W6358,Etihad Airways,1234567,0915,1420
AUH,MAG,9W6358,Etihad Airways,34567,0915,1420
AUH,MAG,9W6358,Etihad Airways,1234567,0915,1420
AUH,CDG,9W6355,Etihad Airways,1234567,0915,1405
AUH,CDG,9W6355,Etihad Airways,1234567,0915,1405
AUH,MAG,9W6397,Etihad Airways,1234567,0915,1245
AUH,MAG,9W6543,Etihad Airways,1234567,0915,1305
AUH,HDD,9W6586,Etihad Airways,1234567,0920,1440
AUH,DUB,9W6392,Etihad Airways,1234567,0920,1405
AUH,DUB,9W6392,Etihad Airways,134567,0920,1405
AUH,DUB,9W6392,Etihad Airways,45,0920,1405
AUH,DUB,9W6392,Etihad Airways,47,0920,1405
AUH,MAG,9W6361,Etihad Airways,1234567,0920,1300
AUH,AMS,9W6371,Etihad Airways,1234567,0920,1440
AUH,AMS,9W6371,Etihad Airways,1234567,0920,1440
AUH,AMS,9W6371,Etihad Airways,123456,0920,1440
AUH,AMS,9W6371,Etihad Airways,1234567,0920,1440
AUH,MAG,9W6405,Etihad Airways,1234567,0925,1530
AUH,MAG,9W6405,Etihad Airways,1234567,0925,1430
AUH,MAG,9W6405,Etihad Airways,1234567,0925,1530
AUH,MAG,9W6397,Etihad Airways,1234567,0930,1315
AUH,MAG,9W6397,Etihad Airways,1234567,0930,1315
AUH,HDD,9W6586,Etihad Airways,1234567,0930,1435
AUH,AMS,9W6371,Etihad Airways,1234567,0930,1400
